response_id,panelist_id,survey_status,progress_pct,start_time_bst,end_time_bst,duration_sec,device_type,browser_family,traffic_source,ip_hash,browser_fingerprint,age,age_band,gender,region,urbanicity,employment_status,household_income,children_u18,s1_ordered_delivery_3m,q1_orders_past_30d,q2_last_order,q3_primary_service,q4_overall_satisfaction,q5_likelihood_reorder,q6_nps,q7_delivery_speed,q7_order_accuracy,q7_food_quality,q7_value_for_money,q7_app_ease,q7_service_selection,q7_customer_support,q7_promotions,q8_attention_check,q9_delivery_fee_reasonableness,q10_last_order_spend_gbp,q11_problem_last_order,q12_problem_type,q13_contacted_support,q14_support_resolution,q15_subscription_member,q16_open_end,page_screener_sec,page_usage_sec,page_experience_sec,page_grid_sec,page_demographics_sec,page_open_end_sec
R00702,P100702,Complete,100,2026-07-10T02:29:52+01:00,2026-07-10T02:38:57+01:00,545,Mobile,Safari,Panel A,53c68ac43053,bcb6993b40cc,52,45-54,Woman,London,Urban,Retired,"£20,000-£34,999",No,Yes,2-3,Past week,QuickBite,7,7,9,7,7,7,7,7,6,7,7,3,6,35.29,No,,,,No,Nothing major; the service generally works well for me.,19.4,79.6,122.7,110.9,53.4,61.2
R00703,P100703,Complete,100,2026-07-16T19:16:34+01:00,2026-07-16T19:26:23+01:00,589,Mobile,Safari,Panel A,27ccd78b37d7,57a5630084b9,61,55-64,Man,South East,Rural,Not currently employed,"£100,000+",Yes,Yes,4-5,Past week,QuickBite,5,6,5,5,5,5,3,7,6,4,6,3,6,22.15,No,,,,Yes,Make service charges easier to understand before checkout.,50.5,59.6,106.2,132.6,69.2,76.8
R00704,P100704,Complete,100,2026-07-20T07:25:31+01:00,2026-07-20T07:35:57+01:00,626,Mobile,Edge,Panel A,ce0df4ccc675,3ab7086feb99,28,25-34,Woman,East of England,Urban,Employed full-time,"£20,000-£34,999",Yes,Yes,1,8-30 days ago,FoodGo,5,6,6,5,5,5,4,5,6,6,5,3,3,20.27,No,,,,No,Give drivers clearer instructions for flats and apartment buildings.,74.6,126.8,104.0,66.4,85.2,108.1
R00705,P100705,Complete,100,2026-07-07T15:27:25+01:00,2026-07-07T15:36:46+01:00,561,Mobile,Safari,Panel A,b0d64db2508e,f4db82e8f20b,79,18-24,Woman,Scotland,Rural,Self-employed,"£35,000-£49,999",No,Yes,1,8-30 days ago,FoodGo,6,6,7,6,7,6,6,7,5,6,6,3,6,30.43,No,,,,Yes,"Better offers for existing customers, not just new users.",44.2,56.0,126.2,117.7,55.4,107.1
R00706,P100706,Complete,100,2026-07-18T01:41:22+01:00,2026-07-18T01:49:05+01:00,463,Mobile,Chrome,Panel C,a1587aa51902,ca5372093ba7,29,25-34,Man,Scotland,Urban,Retired,"£35,000-£49,999",No,Yes,4-5,Past week,FoodGo,7,6,9,7,7,7,7,6,7,6,7,3,6,31.16,No,,,,Yes,Better tracking when the driver is close.,56.8,47.3,89.5,82.4,87.6,19.4
R00707,P100707,Complete,100,2026-07-18T18:17:47+01:00,2026-07-18T18:27:22+01:00,575,Mobile,Edge,Panel C,e4f9f6504bbd,799802399d4d,19,18-24,Man,North West,Urban,Employed full-time,"£100,000+",No,Yes,4-5,Past week,MealDash,5,6,6,4,6,5,6,5,4,5,6,3,4,23.41,No,,,,No,Nothing major; the service generally works well for me.,28.2,69.1,131.8,155.9,67.5,56.6
R00708,P100708,Complete,100,2026-07-15T05:30:25+01:00,2026-07-15T05:40:32+01:00,607,Desktop,Chrome,Panel B,1a3c644f188c,631072d6d24e,36,35-44,Man,Scotland,Urban,Employed part-time,"£20,000-£34,999",No,Yes,1,8-30 days ago,MealDash,4,5,4,4,4,5,6,6,4,5,3,3,4,12.56,No,,,,No,Improve the accuracy of map tracking.,33.3,98.7,192.3,109.8,90.9,45.8
R00709,P100709,Complete,100,2026-07-13T10:03:07+01:00,2026-07-13T10:12:42+01:00,575,Mobile,Safari,Panel B,194b5c36d795,59674748fb53,57,55-64,Woman,Yorkshire and the Humber,Suburban,Employed part-time,"£20,000-£34,999",No,Yes,0,8-30 days ago,QuickBite,6,6,6,6,4,6,5,5,5,7,6,3,4,47.63,No,,,,No,Make service charges easier to understand before checkout.,51.3,91.3,78.3,154.6,59.8,100.3
R00710,P100710,Complete,100,2026-07-12T00:51:01+01:00,2026-07-12T00:59:32+01:00,511,Mobile,Safari,Panel A,46bd18535faa,86ddccecd9bf,46,45-54,Man,South West,Urban,Employed full-time,"£100,000+",Yes,Yes,2-3,Past week,MealDash,5,5,6,6,5,5,4,5,5,4,5,3,3,17.59,No,,,,No,Let customers edit an order for a short time after placing it.,51.8,97.0,136.6,61.6,60.6,65.8
R00711,P100711,Complete,100,2026-07-17T19:49:12+01:00,2026-07-17T19:59:06+01:00,594,Mobile,Chrome,Panel A,f9830f60a1b4,a465616d18e9,49,45-54,Man,Northern Ireland,Rural,Self-employed,"Under £20,000",No,Yes,4-5,Past week,Restaurant direct,5,3,5,5,5,5,5,4,3,6,4,3,5,35.56,No,,,,No,More environmentally friendly packaging options.,49.3,67.7,142.4,165.7,75.0,43.2
R00712,P100712,Complete,100,2026-07-06T18:06:19+01:00,2026-07-06T18:15:32+01:00,553,Mobile,Firefox,Panel A,d35e0e8a8aa9,1d3bcdf813b5,52,45-54,Man,London,Urban,Employed full-time,"£20,000-£34,999",No,Yes,0,31-90 days ago,Other,6,5,8,5,5,7,5,6,5,5,7,3,5,19.92,No,,,,Yes,More restaurant choice in my area.,56.6,52.1,127.9,104.9,65.9,83.7
R00713,P100713,Complete,100,2026-07-10T14:25:13+01:00,2026-07-10T14:31:47+01:00,394,Mobile,Chrome,Panel A,d32a45f723ec,16059a49221e,59,55-64,Man,Yorkshire and the Humber,Urban,Employed part-time,"£75,000-£99,999",Yes,Yes,10+,Past week,QuickBite,5,6,7,5,5,5,5,5,5,5,5,3,3,40.76,No,,,,No,Better tracking when the driver is close.,19.4,40.2,48.5,95.0,73.8,52.2
R00714,P100714,Complete,100,2026-07-10T18:34:19+01:00,2026-07-10T18:43:44+01:00,565,Desktop,Edge,Panel A,8ba2d79f773e,95d1dea03065,47,45-54,Man,North East,Urban,Retired,"£20,000-£34,999",No,Yes,1,Past week,MealDash,5,3,7,5,4,5,4,5,3,7,6,3,6,16.03,No,,,,No,Better loyalty rewards.,39.4,85.0,108.2,122.9,71.5,60.1
R00715,P100715,Complete,100,2026-07-09T03:57:43+01:00,2026-07-09T04:05:56+01:00,493,Desktop,Edge,Panel B,1816b202c80f,96578af0cfa2,62,55-64,Man,Wales,Rural,Employed full-time,"£75,000-£99,999",No,Yes,4-5,Past week,QuickBite,5,4,4,5,5,5,6,5,5,5,6,3,5,19.15,No,,,,No,More responsive customer support.,52.6,94.6,94.8,51.9,55.4,62.4
R00716,P100716,Complete,100,2026-07-19T06:34:22+01:00,2026-07-19T06:44:50+01:00,628,Tablet,Edge,Panel A,18c904e0d633,753ca9f37e5c,39,35-44,Man,East of England,Urban,Employed full-time,"£75,000-£99,999",No,Yes,0,8-30 days ago,MealDash,6,6,10,7,6,6,5,7,6,5,5,3,5,65.87,No,,,,Yes,More restaurant choice in my area.,30.4,75.8,118.6,169.7,94.0,69.7
R00717,P100717,Complete,100,2026-07-15T08:29:33+01:00,2026-07-15T08:38:07+01:00,514,Mobile,Firefox,Panel B,1835ed236f40,a87deb687a4b,24,18-24,Woman,West Midlands,Suburban,Employed full-time,"£20,000-£34,999",No,Yes,0,31-90 days ago,Restaurant direct,5,5,4,5,6,5,3,6,5,4,4,3,4,28.2,Yes,Food arrived cold,Yes,7,No,More accurate delivery time estimates.,29.9,62.8,92.6,138.4,65.2,57.8
R00718,P100718,Complete,100,2026-07-15T14:18:23+01:00,2026-07-15T14:28:05+01:00,582,Mobile,Safari,Panel A,94c904664639,cf07db3eb699,59,55-64,Woman,Scotland,Suburban,Not currently employed,"£75,000-£99,999",No,Yes,2-3,8-30 days ago,QuickBite,6,4,11,5,6,3,5,5,7,7,4,3,4,51.3,No,,,,No,Show unavailable items before I start ordering.,53.0,54.5,91.6,117.3,72.1,123.8
R00719,P100719,Complete,100,2026-07-09T06:12:38+01:00,2026-07-09T06:24:29+01:00,711,Mobile,Chrome,Panel B,6789e490c855,0e3df6f901e9,19,18-24,Woman,South East,Suburban,Employed full-time,"£35,000-£49,999",No,Yes,2-3,More than 3 months ago,QuickBite,5,4,8,5,6,5,4,7,6,5,6,3,5,39.25,No,,,,No,More accurate delivery time estimates.,55.1,86.5,172.1,169.9,76.8,51.8
R00720,P100720,Complete,100,2026-07-11T12:14:05+01:00,2026-07-11T12:23:45+01:00,580,Mobile,Firefox,Panel B,fd1132b33700,fabe9a9db6ec,50,45-54,Woman,North West,Urban,Retired,"£35,000-£49,999",No,Yes,0,Past week,MealDash,5,4,5,4,4,6,3,6,5,5,4,3,6,34.61,No,,,,Yes,Improve food temperature on longer deliveries.,22.8,52.5,90.3,91.0,103.5,131.7
R00721,P100721,Complete,100,2026-07-20T19:27:25+01:00,2026-07-20T19:34:34+01:00,429,Desktop,Chrome,Panel A,273abc63a2af,c9e7d8ce697d,27,25-34,Man,North West,Urban,Employed part-time,"£35,000-£49,999",No,Yes,1,8-30 days ago,MealDash,4,4,6,4,5,4,4,5,3,3,3,3,3,50.58,No,,,,No,Faster refunds when something goes wrong.,35.2,46.0,42.0,156.0,47.2,56.1
R00722,P100722,Complete,100,2026-07-17T18:42:22+01:00,2026-07-17T18:49:24+01:00,422,Desktop,Edge,Panel A,6166d54bb193,47de5cc05064,65,65-74,Man,South West,Suburban,Employed full-time,"£20,000-£34,999",Yes,Yes,1,Past week,MealDash,5,6,7,6,6,5,5,6,4,5,5,3,4,27.04,No,,,,No,Improve the accuracy of map tracking.,18,28.1,80.5,76.8,100.7,69.2
R00723,P100723,Complete,100,2026-07-07T05:30:28+01:00,2026-07-07T05:39:34+01:00,546,Mobile,Edge,Panel B,9cc49cf8a348,ae861a600b93,54,45-54,Woman,South East,Rural,Student,"£50,000-£74,999",No,Yes,0,31-90 days ago,FoodGo,6,5,9,7,6,6,6,7,7,5,6,3,5,23.39,No,,,,No,More accurate delivery time estimates.,48.8,70.3,124.7,85.7,75.4,63.4
R00724,P100724,Complete,100,2026-07-14T01:25:31+01:00,2026-07-14T01:33:18+01:00,467,Mobile,Safari,Panel C,38ac71968c9e,58c2b529489c,39,35-44,Man,South East,Rural,Student,"Under £20,000",Yes,Yes,4-5,Today,QuickBite,5,6,7,5,5,6,4,6,6,5,6,3,3,58.71,No,,,,No,x,47.3,62.5,108.5,44.6,87.8,54.0
R00725,P100725,Complete,100,2026-07-19T22:31:37+01:00,2026-07-19T22:41:23+01:00,586,Mobile,Chrome,Panel A,f2b815202cda,298416688e0d,54,45-54,Man,Yorkshire and the Humber,Urban,Not currently employed,"£50,000-£74,999",No,Yes,1,Past week,FoodGo,5,6,5,6,4,4,2,6,5,4,5,3,4,25.59,No,,,,Yes,More consistent delivery times at weekends.,34.6,74.5,127.9,116.0,108.4,58.8
R00726,P100726,Complete,100,2026-07-06T17:47:51+01:00,2026-07-06T17:57:56+01:00,605,Mobile,Safari,Panel B,62cfefad4677,3c6733811a1b,22,18-24,Woman,South West,Rural,Employed full-time,"£75,000-£99,999",Yes,Yes,1,Past week,MealDash,4,4,6,3,4,3,4,5,5,3,4,3,3,32.0,Yes,Missing or incorrect items,Yes,3,Yes,Make service charges easier to understand before checkout.,47.7,120.2,91.4,161.0,46.6,75.2
R00727,P100727,Complete,100,2026-07-11T05:19:09+01:00,2026-07-11T05:29:13+01:00,604,Mobile,Chrome,Panel A,8493b75d51f2,8414bd6f7c09,55,55-64,Woman,South West,Urban,Not currently employed,"£50,000-£74,999",Yes,Yes,2-3,Past week,QuickBite,3,3,3,3,2,3,2,3,4,3,4,3,4,24.46,Yes,Late delivery,No,,No,Nothing major; the service generally works well for me.,48.5,84.3,103.3,136.0,70.4,95.6
R00728,P100728,Complete,100,2026-07-17T19:01:37+01:00,2026-07-17T19:12:01+01:00,624,Mobile,Edge,Panel A,1c9ae9ff8d24,706734718721,45,45-54,Man,East of England,Rural,Student,"£100,000+",No,Yes,1,Past week,Other,4,5,3,3,3,4,3,5,3,2,5,3,3,33.69,Yes,Missing or incorrect items,Yes,6,No,"Better offers for existing customers, not just new users.",68.2,44.4,126.6,124.4,92.4,100.3
R00729,P100729,Complete,100,2026-07-16T08:56:41+01:00,2026-07-16T09:05:15+01:00,514,Mobile,Safari,Panel A,151223c65a56,b33fd4a16e41,22,18-24,Woman,Scotland,Rural,Employed full-time,"£20,000-£34,999",Yes,Yes,2-3,Past week,Other,6,6,7,5,6,5,5,7,7,6,6,3,5,23.26,No,,,,Yes,"Better offers for existing customers, not just new users.",19.4,49.0,138.1,92.1,85.6,98.9
R00730,P100730,Complete,100,2026-07-20T04:01:58+01:00,2026-07-20T04:12:51+01:00,653,Mobile,Chrome,Panel C,f5467d61b7f0,02925a0f1510,49,45-54,Woman,South East,Urban,Employed part-time,"Under £20,000",No,Yes,10+,Past week,FoodGo,5,4,6,4,5,6,6,5,5,5,5,3,4,16.7,No,,,,Yes,Improve the accuracy of map tracking.,57.4,92.4,123.7,83.8,66.7,116.9
R00731,P100731,Complete,100,2026-07-09T04:39:54+01:00,2026-07-09T04:47:33+01:00,459,Desktop,Chrome,Panel B,d503385426be,373624e4b4de,34,25-34,Woman,East of England,Suburban,Employed full-time,"£35,000-£49,999",Yes,Yes,6-9,Past week,FoodGo,4,5,4,3,4,4,4,4,4,5,3,3,4,18.05,No,,,,No,More responsive customer support.,35.8,55.3,80.2,136.7,45.9,41.6
R00732,P100732,Complete,100,2026-07-17T21:53:34+01:00,2026-07-17T22:02:58+01:00,564,Mobile,Chrome,Panel C,a82d9c0df417,2df0e45c6c6e,19,18-24,Man,London,Urban,Employed full-time,Prefer not to say,Yes,Yes,2-3,8-30 days ago,FoodGo,6,6,10,7,6,6,5,7,6,6,6,3,5,31.46,No,,,,No,More accurate delivery time estimates.,38.8,94.9,165.9,107.6,39.8,29.6
R00733,P100733,Complete,100,2026-07-15T05:55:32+01:00,2026-07-15T06:02:23+01:00,411,Mobile,Safari,Panel B,7f4396091d48,c833b9f09f36,56,55-64,Woman,West Midlands,Urban,Employed full-time,"£75,000-£99,999",No,Yes,2-3,8-30 days ago,FoodGo,6,5,8,6,7,4,4,6,7,6,6,3,3,35.69,No,,,,No,Give drivers clearer instructions for flats and apartment buildings.,45.9,41.0,81.5,73.8,68.9,26.1
R00734,P100734,Complete,100,2026-07-09T19:49:40+01:00,2026-07-09T19:59:15+01:00,575,Mobile,Edge,Panel A,ff2776b0ba48,6933fd91f23a,48,45-54,Woman,London,Urban,Employed full-time,"Under £20,000",No,Yes,2-3,8-30 days ago,MealDash,5,4,6,3,5,5,6,6,5,4,4,3,4,24.73,No,,,,No,Improve food temperature on longer deliveries.,49.5,93.6,102.4,94.1,85.1,86.2
R00735,P100735,Complete,100,2026-07-14T02:30:07+01:00,2026-07-14T02:39:14+01:00,547,Tablet,Chrome,Panel C,e32d5a61de64,c0a20b5d9b9b,46,45-54,Man,South East,Suburban,Employed full-time,"£35,000-£49,999",No,Yes,10+,Past week,QuickBite,6,7,6,5,6,5,6,5,6,5,7,3,6,21.95,No,,,,No,"Better offers for existing customers, not just new users.",42.5,70.8,112.1,122.6,54.0,37.7
R00736,P100736,Complete,100,2026-07-13T11:16:21+01:00,2026-07-13T11:18:19+01:00,118,Desktop,Edge,Panel B,7497027ebc80,50f3bc33edb1,43,35-44,Man,Scotland,Urban,Student,"£35,000-£49,999",No,Yes,4-5,Past week,Other,5,5,9,5,5,4,5,4,3,3,5,3,4,17.82,Yes,Late delivery,Yes,3,No,Better loyalty rewards.,30.9,9.9,14.0,22.9,25.8,3
R00737,P100737,Complete,100,2026-07-15T17:49:55+01:00,2026-07-15T17:51:09+01:00,74,Mobile,Chrome,Panel B,3edf1f9402f0,cf43767905c6,20,18-24,Man,East of England,Urban,Self-employed,"£50,000-£74,999",No,Yes,4-5,Past week,FoodGo,5,5,5,5,6,4,5,5,5,5,6,3,4,21.27,No,,,,No,Better tracking when the driver is close.,5.2,17.2,9.3,14.5,15.2,3
R00738,P100738,Complete,100,2026-07-15T10:28:07+01:00,2026-07-15T10:29:58+01:00,111,Mobile,Edge,Panel C,421aa5974263,eb2a0721f28f,29,25-34,Man,West Midlands,Urban,Employed part-time,"£20,000-£34,999",Yes,Yes,2-3,Past week,FoodGo,5,5,4,6,5,7,6,7,5,4,6,3,4,30.28,No,,,,No,Fewer missing items and clearer substitutions.,19.0,30.7,14.7,16.5,5.7,12.5
R00739,P100739,Complete,100,2026-07-17T10:17:21+01:00,2026-07-17T10:26:26+01:00,545,Mobile,Chrome,Panel C,39dedde85033,3c751afcd394,27,25-34,Man,Scotland,Suburban,Employed full-time,"£100,000+",Yes,Yes,4-5,Past week,Other,6,6,7,5,7,6,7,6,7,5,5,3,5,69.02,No,,,,No,"Better offers for existing customers, not just new users.",41.4,70.7,51.5,158.6,79.3,91.7
R00740,P100740,Complete,100,2026-07-17T06:52:28+01:00,2026-07-17T07:00:04+01:00,456,Desktop,Chrome,Panel B,2ce58513f427,0974898a0060,19,18-24,Man,South East,Rural,Employed full-time,"£50,000-£74,999",No,Yes,2-3,8-30 days ago,Other,5,6,6,6,6,5,4,5,5,5,5,3,3,31.7,No,,,,No,Fewer missing items and clearer substitutions.,33.5,78.1,123.0,79.3,72.6,40.2
R00741,P100741,Complete,100,2026-07-11T16:44:26+01:00,2026-07-11T16:52:38+01:00,492,Mobile,Safari,Panel A,8b557c07f558,67fd9c1dbb92,32,25-34,Non-binary,North West,Urban,Employed part-time,"£20,000-£34,999",No,Yes,6-9,Past week,FoodGo,5,6,6,6,6,5,5,6,5,4,3,3,5,19.82,No,,,,No,Reduce minimum order values.,52.7,97.7,59.7,72.4,72.6,56.4
R00742,P100742,Complete,100,2026-07-08T10:50:12+01:00,2026-07-08T10:58:11+01:00,479,Desktop,Safari,Panel A,83513a47ac32,3b9230630101,43,35-44,Woman,South East,Urban,Employed part-time,"£50,000-£74,999",No,Yes,1,8-30 days ago,MealDash,6,6,8,7,7,6,6,5,6,6,6,3,7,31.19,Yes,Late delivery,Yes,6,Yes,Improve the accuracy of map tracking.,43.9,66.4,80.2,103.6,80.8,44.9
R00743,P100743,Complete,100,2026-07-12T12:39:35+01:00,2026-07-12T12:47:39+01:00,484,Mobile,Chrome,Panel B,2b875093f327,9ab12f601365,45,45-54,Woman,East Midlands,Rural,Employed full-time,"£50,000-£74,999",No,Yes,10+,Past week,MealDash,6,7,9,5,7,6,6,6,7,6,5,3,6,27.16,No,,,,No,Better tracking when the driver is close.,55.9,70.7,86.6,85.6,55.9,63.2
R00744,P100744,Complete,100,2026-07-16T21:35:14+01:00,2026-07-16T21:44:44+01:00,570,Mobile,Edge,Panel B,eb0097673e86,93f14424f667,46,45-54,Man,London,Rural,Employed full-time,"£75,000-£99,999",No,Yes,1,Past week,QuickBite,5,5,8,5,5,5,4,6,5,5,6,3,4,13.0,No,,,,No,Reduce minimum order values.,62.7,116.0,51.4,144.8,101.1,67.0
R00745,P100745,Complete,100,2026-07-12T14:50:49+01:00,2026-07-12T15:01:05+01:00,616,Mobile,Edge,Panel A,0f1f8d4a315c,f7d8d1c6fb93,23,18-24,Woman,East Midlands,Urban,Self-employed,"£35,000-£49,999",No,Yes,4-5,Past week,Restaurant direct,6,7,8,6,7,7,7,7,6,5,7,3,3,18.38,No,,,,No,Let customers edit an order for a short time after placing it.,51.4,41.7,141.5,108.3,84.9,100.2
R00746,P100746,Complete,100,2026-07-18T09:36:38+01:00,2026-07-18T09:46:47+01:00,609,Mobile,Chrome,Panel C,22e11903498e,d2abd8ddde91,69,65-74,Man,Scotland,Urban,Employed full-time,"Under £20,000",Yes,Yes,0,31-90 days ago,MealDash,5,5,8,6,7,6,4,6,5,5,6,3,5,13.24,No,,,,No,More responsive customer support.,67.4,47.8,146.2,109.6,80.3,116.5
R00747,P100747,Complete,100,2026-07-12T21:21:59+01:00,2026-07-12T21:31:10+01:00,551,Desktop,Chrome,Panel A,d0b0efccaf0c,c35e6ec75f11,63,55-64,Man,London,Urban,Employed part-time,"£20,000-£34,999",No,Yes,1,Past week,QuickBite,5,5,7,5,5,3,5,6,5,3,4,3,5,32.54,No,,,,No,More responsive customer support.,45.6,53.5,71.5,106.2,135.2,68.6
R00748,P100748,Complete,100,2026-07-17T22:02:42+01:00,2026-07-17T22:11:22+01:00,520,Mobile,Chrome,Panel B,c951a1f647dd,e34c0ed9e223,41,35-44,Woman,Yorkshire and the Humber,Urban,Employed full-time,"£20,000-£34,999",No,Yes,6-9,Past week,QuickBite,6,6,9,5,6,5,5,5,6,6,6,3,5,28.81,No,,,,No,More restaurant choice in my area.,37.8,58.0,88.7,108.9,116.7,59.5
R00749,P100749,Complete,100,2026-07-12T08:27:48+01:00,2026-07-12T08:35:58+01:00,490,Tablet,Chrome,Panel A,28d718d714ef,cb3766cabdc7,41,35-44,Woman,Yorkshire and the Humber,Urban,Self-employed,"£50,000-£74,999",Yes,Yes,2-3,Past week,FoodGo,4,4,2,5,4,3,3,6,4,5,3,3,2,24.24,No,,,,No,More environmentally friendly packaging options.,36.6,46.9,51.7,117.9,79.8,87.9
R00750,P100750,Complete,100,2026-07-17T10:14:51+01:00,2026-07-17T10:24:19+01:00,568,Mobile,Safari,Panel B,09599566cd5a,1d1e963930ee,63,55-64,Man,London,Suburban,Student,"£20,000-£34,999",No,Yes,2-3,Past week,FoodGo,3,3,4,4,2,4,3,3,2,2,3,3,2,29.63,Yes,Food arrived cold,Yes,4,No,Let customers edit an order for a short time after placing it.,68.3,65.6,116.6,154.4,75.7,41.8
R00751,P100751,Complete,100,2026-07-11T18:19:32+01:00,2026-07-11T18:29:41+01:00,609,Mobile,Safari,Panel A,063e3533db3d,ccef029bb77f,46,45-54,Woman,South East,Urban,Employed full-time,Prefer not to say,No,Yes,4-5,Past week,MealDash,6,7,9,6,7,7,6,7,5,7,5,3,5,23.76,No,,,,No,Fewer missing items and clearer substitutions.,47.8,104.9,100.4,142.0,46.7,113.5
R00752,P100752,Complete,100,2026-07-18T11:40:19+01:00,2026-07-18T11:49:09+01:00,530,Desktop,Safari,Panel B,18fc55d4555c,f083b8cb71ea,45,45-54,Woman,Scotland,Urban,Employed full-time,"£50,000-£74,999",Yes,Yes,4-5,Today,FoodGo,5,4,6,6,5,4,4,5,6,4,4,3,2,51.18,No,,,,No,"Lower delivery fees, especially on smaller orders.",52.8,79.2,82.4,74.2,104.5,62.7
R00753,P100753,Complete,100,2026-07-16T15:29:53+01:00,2026-07-16T15:39:19+01:00,566,Desktop,Chrome,Panel B,1a1a2f045556,e160eab3b614,65,65-74,Woman,North West,Urban,Retired,"£50,000-£74,999",No,Yes,10+,Past week,MealDash,3,4,7,5,4,4,3,4,3,2,4,3,3,15.6,No,,,,No,Faster refunds when something goes wrong.,41.2,72.7,93.4,113.7,72.6,77.8
R00754,P100754,Complete,100,2026-07-06T11:37:41+01:00,2026-07-06T11:44:17+01:00,396,Mobile,Firefox,Panel A,5c2d1099d00c,cc72fc167e50,59,55-64,Man,Northern Ireland,Urban,Employed part-time,"£35,000-£49,999",Yes,Yes,2-3,Past week,QuickBite,3,2,5,4,3,4,3,4,4,2,2,3,3,27.75,Yes,Order cancelled,No,,No,More accurate delivery time estimates.,41.0,62.3,44.8,118.9,79.8,24.4
R00755,P100755,Complete,100,2026-07-06T14:54:31+01:00,2026-07-06T15:02:15+01:00,464,Desktop,Chrome,Panel B,c1a2748edcf1,6f098939068a,43,35-44,Woman,London,Urban,Employed full-time,"Under £20,000",No,Yes,4-5,Past week,MealDash,6,6,8,5,6,6,5,7,7,5,6,3,5,19.48,No,,,,No,Nothing major; the service generally works well for me.,23.0,52.3,79.9,49.9,86.5,101.1
R00756,P100756,Complete,100,2026-07-19T18:19:29+01:00,2026-07-19T18:21:45+01:00,136,Mobile,Chrome,Panel B,03b89646ad7a,02b069ca5aa2,18,18-24,Man,Wales,Rural,Student,"£50,000-£74,999",No,Yes,1,Past week,MealDash,5,4,6,5,7,6,4,4,6,7,6,3,5,29.29,No,,,,No,More restaurant choice in my area.,47.8,27.9,27.6,3,4.4,13.7
R00757,P100757,Complete,100,2026-07-17T20:21:31+01:00,2026-07-17T20:31:17+01:00,586,Mobile,Safari,Panel A,19738a958331,95e3443019f7,79,18-24,Woman,Yorkshire and the Humber,Suburban,Employed full-time,"£100,000+",No,Yes,1,Past week,FoodGo,6,6,7,6,4,5,5,4,6,5,6,3,5,20.28,No,,,,No,More consistent delivery times at weekends.,40.0,68.2,87.8,193.2,80.1,36.5
R00758,P100758,Complete,100,2026-07-09T16:23:44+01:00,2026-07-09T16:25:19+01:00,95,Mobile,Chrome,Panel B,d0fed765d1fe,f1d81438027c,51,45-54,Man,London,Rural,Self-employed,"£100,000+",No,Yes,2-3,8-30 days ago,FoodGo,4,5,5,5,4,3,5,5,4,3,4,3,2,48.91,No,,,,No,More accurate delivery time estimates.,15.6,3.8,9.5,9.1,38.9,6.0
R00759,P100759,Complete,100,2026-07-19T04:52:23+01:00,2026-07-19T05:02:02+01:00,579,Mobile,Chrome,Panel B,9a2f1f2f468d,71876007cf98,43,35-44,Man,East Midlands,Suburban,Employed full-time,"£20,000-£34,999",No,Yes,1,Past week,Other,3,3,5,3,4,3,2,2,4,2,3,3,3,42.21,Yes,Food arrived cold,No,,No,Better loyalty rewards.,24.0,67.4,49.4,155.6,111.7,116.5
R00760,P100760,Complete,100,2026-07-20T13:16:52+01:00,2026-07-20T13:27:40+01:00,648,Mobile,Edge,Panel A,eb652f54e8f5,d321e1c70207,34,25-34,Man,West Midlands,Suburban,Employed full-time,"£35,000-£49,999",No,Yes,1,Past week,Restaurant direct,5,5,5,5,6,5,4,3,4,4,3,3,5,14.81,No,,,,No,"Lower delivery fees, especially on smaller orders.",55.5,73.4,81.0,186.4,138.3,56.8
R00761,P100761,Complete,100,2026-07-08T22:48:29+01:00,2026-07-08T22:58:02+01:00,573,Desktop,Chrome,Panel C,c5e59129f0e4,c32c49a9c08a,39,35-44,Man,North West,Suburban,Employed part-time,"£20,000-£34,999",No,Yes,2-3,Past week,FoodGo,6,6,-1,7,7,6,7,7,6,7,7,3,7,29.41,No,,,,No,Improve food temperature on longer deliveries.,42.9,52.3,117.1,168.0,75.7,59.1
R00762,P100762,Complete,100,2026-07-10T21:42:05+01:00,2026-07-10T21:49:15+01:00,430,Mobile,Safari,Panel A,c7db94c5d04a,a9076835da24,50,45-54,Woman,London,Urban,Not currently employed,"Under £20,000",No,Yes,1,8-30 days ago,QuickBite,5,6,5,5,6,6,5,7,4,5,4,3,4,18.54,No,,,,No,Improve the accuracy of map tracking.,42.5,72.1,97.4,82.9,30.2,72.7
R00763,P100763,Complete,100,2026-07-10T05:20:35+01:00,2026-07-10T05:28:36+01:00,481,Mobile,Chrome,Panel B,96b050c01765,2aa5da6b7969,69,65-74,Man,London,Urban,Employed part-time,Prefer not to say,Yes,Yes,2-3,Past week,MealDash,5,6,8,6,5,6,5,5,5,6,4,3,4,21.07,No,,,,No,Better tracking when the driver is close.,48.9,48.0,107.2,95.5,52.8,68.2
R00764,P100764,Complete,100,2026-07-14T15:38:27+01:00,2026-07-14T15:44:29+01:00,362,Desktop,Chrome,Panel B,defe658c8618,4f7ac0c528b7,19,18-24,Man,London,Rural,Employed full-time,"Under £20,000",Yes,Yes,0,31-90 days ago,MealDash,6,6,9,6,5,6,6,7,6,6,6,3,5,39.38,Yes,Order cancelled,No,,No,Let customers edit an order for a short time after placing it.,24.6,51.5,55.3,107.5,48.3,20.3
